5wir_C.pdb	5wir_C.pdb
4xxb_A.pdb	3q3j_B.pdb
4xxb_A.pdb	5t5w_B.pdb
4xxb_A.pdb	3og6_B.pdb
4xxb_A.pdb	3lqj_A.pdb
4xxb_A.pdb	6pag_D.pdb
4xxb_A.pdb	7k0m_D.pdb
4xxb_A.pdb	6zxg_J.pdb
4xxb_A.pdb	6zvh_J.pdb
4xxb_A.pdb	3mqp_A.pdb
4xxb_A.pdb	3i1h_A.pdb
4xxb_A.pdb	4zeq_A.pdb
4xxb_A.pdb	2vm6_A.pdb
4xxb_A.pdb	6mil_A.pdb
4xxb_A.pdb	5j9s_A.pdb
4xxb_A.pdb	3kbt_C.pdb
4xxb_A.pdb	3mxn_A.pdb
4xxb_A.pdb	6wg4_B.pdb
4xxb_A.pdb	6zp4_j.pdb
4xxb_A.pdb	6zxg_X.pdb
4xxb_A.pdb	6zmt_X.pdb
4xxb_A.pdb	2ypa_C.pdb
4xxb_A.pdb	5b32_G.pdb
4xxb_A.pdb	5b31_G.pdb
4xxb_A.pdb	6jou_C.pdb
4xxb_A.pdb	5fug_A.pdb
4xxb_A.pdb	6zxg_S.pdb
4xxb_A.pdb	6zp4_g.pdb
4xxb_A.pdb	6zxg_Q.pdb
4xxb_A.pdb	6mgp_A.pdb
4xxb_A.pdb	1g3n_B.pdb
4xxb_A.pdb	1bi8_B.pdb
4xxb_A.pdb	3s9d_A.pdb
4xxb_A.pdb	7egg_D.pdb
4xxb_A.pdb	1s1q_A.pdb
4xxb_A.pdb	3obq_A.pdb
4xxb_A.pdb	1emu_A.pdb
4xxb_A.pdb	3b2d_C.pdb
7cnc_B.pdb	7cnc_B.pdb
7cz5_P.pdb	7cz5_P.pdb
1oqe_K.pdb	1oqe_K.pdb
3dab_B.pdb	3dab_B.pdb
3dab_B.pdb	1ycr_B.pdb
3am7_B.pdb	3am7_B.pdb
3twr_E.pdb	3twr_E.pdb
6aco_B.pdb	6aco_B.pdb
4j2c_B.pdb	4j2c_B.pdb
4no0_C.pdb	4no0_C.pdb
5d2d_C.pdb	5d2d_C.pdb
3sqd_C.pdb	3sqd_C.pdb
2ho2_A.pdb	2ho2_A.pdb
4psi_D.pdb	4psi_D.pdb
4um9_E.pdb	4um9_E.pdb
3ft3_P.pdb	3ft3_P.pdb
4m1l_B.pdb	4m1l_B.pdb
2gpo_C.pdb	2gpo_C.pdb
5b83_B.pdb	5b83_B.pdb
2ho2_B.pdb	2ho2_B.pdb
7m10_A.pdb	7m10_A.pdb
7m10_A.pdb	3kqi_A.pdb
7ae1_E.pdb	7ae1_E.pdb
7ae1_E.pdb	4uy4_A.pdb
7ae1_E.pdb	4mzg_B.pdb
7ae1_E.pdb	7cna_A.pdb
7ae1_E.pdb	5y6l_C.pdb
7ae1_E.pdb	4h3k_B.pdb
7ae1_E.pdb	3d24_A.pdb
7ae1_E.pdb	2gpo_A.pdb
7ae1_E.pdb	1ca9_A.pdb
7ae1_E.pdb	1czz_A.pdb
7ae1_E.pdb	1d0a_A.pdb
7ae1_E.pdb	1l0a_A.pdb
7ae1_E.pdb	2izv_A.pdb
7ae1_E.pdb	1f3v_B.pdb
7ae1_E.pdb	6if2_A.pdb
7ae1_E.pdb	5fu6_B.pdb
7ae1_E.pdb	1ds6_B.pdb
7ae1_E.pdb	1hh4_D.pdb
7ae1_E.pdb	5xyf_A.pdb
7ae1_E.pdb	7bbd_B.pdb
7ae1_E.pdb	2fsa_A.pdb
7ae1_E.pdb	3qzv_A.pdb
7ae1_E.pdb	7of0_e.pdb
7ae1_E.pdb	5jek_A.pdb
7ae1_E.pdb	7jfl_A.pdb
7ae1_E.pdb	5jel_A.pdb
7ae1_E.pdb	4cgy_B.pdb
7ae1_E.pdb	5w7i_A.pdb
7ae1_E.pdb	5kya_A.pdb
7ae1_E.pdb	5hjs_A.pdb
7ae1_E.pdb	1uhl_B.pdb
7ae1_E.pdb	1p8d_A.pdb
2ggm_C.pdb	2ggm_C.pdb
4zrt_B.pdb	4zrt_B.pdb
1n4m_C.pdb	1n4m_C.pdb
7m10_B.pdb	7m10_B.pdb
6f8f_G.pdb	6f8f_G.pdb
4qae_P.pdb	4qae_P.pdb
4qae_P.pdb	6wbv_B.pdb
1bh9_A.pdb	1bh9_A.pdb
3buo_A.pdb	3buo_A.pdb
6igx_A.pdb	6igx_A.pdb
5jpo_E.pdb	5jpo_E.pdb
5jpo_E.pdb	6csu_A.pdb
6pag_C.pdb	6pag_C.pdb
7nvv_5.pdb	7nvv_5.pdb
4gxl_B.pdb	4gxl_B.pdb
4z9v_A.pdb	4z9v_A.pdb
4z9v_A.pdb	4hnj_A.pdb
4z9v_A.pdb	5vau_A.pdb
4z9v_A.pdb	4qvf_A.pdb
4z9v_A.pdb	2p1l_A.pdb
4z9v_A.pdb	5fmk_A.pdb
4z9v_A.pdb	4qve_A.pdb
4z9v_A.pdb	3r85_A.pdb
4z9v_A.pdb	3pl7_A.pdb
4z9v_A.pdb	3ojy_C.pdb
4z9v_A.pdb	4b4s_A.pdb
4z9v_A.pdb	4bd2_A.pdb
4z9v_A.pdb	4zie_A.pdb
4z9v_A.pdb	5vwy_A.pdb
4z9v_A.pdb	1jkg_B.pdb
4z9v_A.pdb	5c6h_A.pdb
4z9v_A.pdb	3pk1_A.pdb
4z9v_A.pdb	6qfi_A.pdb
4z9v_A.pdb	3ojv_A.pdb
4z9v_A.pdb	3oj2_A.pdb
4z9v_A.pdb	3tmp_A.pdb
4z9v_A.pdb	7of0_S.pdb
4z9v_A.pdb	3qbt_B.pdb
4z9v_A.pdb	1iil_A.pdb
4z9v_A.pdb	1cvs_A.pdb
4z9v_A.pdb	6l4o_B.pdb
4z9v_A.pdb	5w59_A.pdb
4z9v_A.pdb	1nun_A.pdb
4z9v_A.pdb	2fdb_M.pdb
4z9v_A.pdb	1e50_B.pdb
4z9v_A.pdb	6p59_A.pdb
4z9v_A.pdb	3cuq_C.pdb
4z9v_A.pdb	4p0a_A.pdb
4z9v_A.pdb	4oyk_A.pdb
4z9v_A.pdb	5ljn_A.pdb
4z9v_A.pdb	6z85_A.pdb
4z9v_A.pdb	4n78_D.pdb
4z9v_A.pdb	6df3_H.pdb
4z9v_A.pdb	4doh_B.pdb
4z9v_A.pdb	6ine_B.pdb
4z9v_A.pdb	7egg_F.pdb
4z9v_A.pdb	4dkd_A.pdb
4z9v_A.pdb	3si5_A.pdb
4z9v_A.pdb	1lb6_A.pdb
4z9v_A.pdb	1lb5_A.pdb
4z9v_A.pdb	4gh7_A.pdb
4z9v_A.pdb	6s8v_A.pdb
4z9v_A.pdb	4mvi_A.pdb
4z9v_A.pdb	4qae_A.pdb
4z9v_A.pdb	4a1g_A.pdb
4z9v_A.pdb	4l0p_B.pdb
4z9v_A.pdb	2wo3_B.pdb
4z9v_A.pdb	3mbw_B.pdb
4z9v_A.pdb	2hle_B.pdb
4z9v_A.pdb	3gxu_B.pdb
6g0p_B.pdb	6g0p_B.pdb
5jno_B.pdb	5jno_B.pdb
7cmz_B.pdb	7cmz_B.pdb
4bg6_Q.pdb	4bg6_Q.pdb
5t1i_C.pdb	5t1i_C.pdb
6zcj_P.pdb	6zcj_P.pdb
5wrv_A.pdb	5wrv_A.pdb
5ibk_B.pdb	5ibk_B.pdb
3g2s_C.pdb	3g2s_C.pdb
6mye_B.pdb	6mye_B.pdb
4z9v_C.pdb	4z9v_C.pdb
5w7i_B.pdb	5w7i_B.pdb
4p3w_G.pdb	4p3w_G.pdb
7lin_B.pdb	7lin_B.pdb
6wnx_C.pdb	6wnx_C.pdb
2vwf_B.pdb	2vwf_B.pdb
6xdl_B.pdb	6xdl_B.pdb
2g30_P.pdb	2g30_P.pdb
5un7_B.pdb	5un7_B.pdb
3doe_B.pdb	3doe_B.pdb
3doe_B.pdb	7dvq_5.pdb
3doe_B.pdb	5kwy_C.pdb
6j8y_D.pdb	6j8y_D.pdb
5ecg_A.pdb	5ecg_A.pdb
5ecg_A.pdb	4xr8_C.pdb
5ecg_A.pdb	5j1s_B.pdb
5ecg_A.pdb	7dvq_X.pdb
5ecg_A.pdb	4gy5_A.pdb
5ecg_A.pdb	6df3_L.pdb
5ecg_A.pdb	3dlq_R.pdb
5mk1_E.pdb	5mk1_E.pdb
5mk1_E.pdb	3c3o_B.pdb
2j6o_C.pdb	2j6o_C.pdb
6gr8_B.pdb	6gr8_B.pdb
6gr8_B.pdb	4qoz_C.pdb
3bze_P.pdb	3bze_P.pdb
3bze_P.pdb	3bzf_P.pdb
3s9d_B.pdb	3s9d_B.pdb
3s9d_B.pdb	3ma2_A.pdb
3s9d_B.pdb	4dgl_A.pdb
3s9d_B.pdb	6e5b_J.pdb
3s9d_B.pdb	5le5_J.pdb
3s9d_B.pdb	6kwy_J.pdb
4mdr_B.pdb	4mdr_B.pdb
2vm6_B.pdb	2vm6_B.pdb
2vm6_B.pdb	4zie_C.pdb
2vm6_B.pdb	5vwy_B.pdb
2vm6_B.pdb	4b4s_B.pdb
2vm6_B.pdb	6qfi_B.pdb
2vm6_B.pdb	4qvf_B.pdb
5d7f_P.pdb	5d7f_P.pdb
